userID,localID,startDate,endDate,duration,sleepData
248,4,2016-05-19T17:08:22.000Z,2016-05-19T21:28:42.000Z,260,43f016052004ff00000004131d0100;43f016052005ff4501010101010100;43f016052006ff0101010101010100;43f016052007ff0101010101010100;43f016052008ff010101a461011d00;43f016052009ff0101010101010101;43f01605200aff0101010101020100;43f01605200bff0101050101010100;43f01605200cff0101070101010100;43f01605200dff0101010101010105;43f01605200eff0101010101010100;43f01605200fff0101010101010100;43f016052010ff0101010101010100;43f016052011ff0101010101010101;43f016052012ff0101010306010100;43f016052013ff0101010101010100;43f016052014ff0101010101010100;
248,5,2016-05-21T02:39:18.000Z,2016-05-21T04:41:39.000Z,122,43f01605212aff0000000001030100;43f01605212bff0701010101010100;43f01605212cff0101010101010100;43f01605212dff0101010110371100;43f01605212eff0101010101010100;43f01605212fff1a01010101010100;43f016052130ff0101010101010100;43f016052131ff0101010101010101;
248,6,2016-05-21T18:27:52.000Z,2016-05-21T23:48:38.000Z,320,43f016052209ff0000000000002c00;43f01605220aff01014aaa011d7900;43f01605220bff0101010101010100;43f01605220cff0101010101010100;43f01605220dff0101010101010131;43f01605220eff0101110101070100;43f01605220fff0b19323b10010100;43f016052210ff01010101010d0100;43f016052211ff0101330101010128;43f016052212ff10010e01010e0100;43f016052213ff0101010101010100;43f016052214ff01012b0101010100;43f016052215ff2717011c01011818;43f016052216ff2401010101010100;43f016052217ff0101010101010100;43f016052218ff0701010101011900;43f016052219ff191c010117241730;43f01605221aff0101010101010100;43f01605221bff0101450101010100;43f01605221cff0109010110010100;43f01605221dff01010101380d0101;43f01605221eff0209010101010100;
248,7,2016-05-22T11:54:49.000Z,2016-05-22T12:21:16.000Z,26,43f01605224fff0200000000130c00;43f016052250ff33352d53343ac600;
248,8,2016-05-22T19:30:43.000Z,2016-05-23T01:32:00.000Z,361,43f01605230eff0201010101010100;43f01605230fff0101010101010100;43f016052310ff0101010101010100;43f016052311ff0101010101010100;43f016052312ff01010c01010a0100;43f016052313ff0101012801010100;43f016052314ff01013101011c0100;43f016052315ff014b011001010801;43f016052316ff3e01010101010100;43f016052317ff0101010101010100;43f016052318ff0101010101010100;43f016052319ff1d010101011e011d;43f01605231aff0101160f01010100;43f01605231bff0111060101010100;43f01605231cff011c010101010100;43f01605231dff01010101014b0101;43f01605231eff0109010101040100;43f01605231fff0101011101010100;43f016052320ff0101010101010100;43f016052321ff0101010101010101;43f016052322ff0101010101110f00;43f016052323ff0101010120010100;43f016052324ff0101010101010100;43f016052325ff0101010127262401;
248,9,2016-05-23T16:36:42.000Z,2016-05-23T22:20:29.000Z,343,43f016052402ff0000000b05101100;43f016052403ff0a24200101010100;43f016052404ff0101010101010100;43f016052405ff0101010101010100;43f016052406ff0130010101011c00;43f016052407ff1d01010101010100;43f016052408ff0101010106011a00;43f016052409ff1201010101010101;43f01605240aff0101010101010100;43f01605240bff0101010116010100;43f01605240cff01010f0101010100;43f01605240dff0117010101010101;43f01605240eff0101010101010100;43f01605240fff0101010125390100;43f016052410ff0101010101010100;43f016052411ff0101010101014001;43f016052412ff01011a0102012000;43f016052413ff0201010101010100;43f016052414ff0101240101011400;43f016052415ff01010a010d010101;43f016052416ff611601012e010100;43f016052417ff2b3f492e01010100;43f016052418ff0101010101010100;
248,10,2016-05-24T22:22:59.000Z,2016-05-25T01:45:57.000Z,202,43f016052519ff0000000001010100;43f01605251aff0101010101010100;43f01605251bff0101010101010100;43f01605251cff010f010101011100;43f01605251dff01010b0101190102;43f01605251eff01010101060f0100;43f01605251fff010801011e010700;43f016052520ff2301010101010100;43f016052521ff0101010101011b01;43f016052522ff0e01010101010100;43f016052523ff0101220101010100;43f016052524ff010101011e010100;43f016052525ff010d06010101112b;43f016052526ff010e010101010100;
248,11,2016-05-25T16:35:32.000Z,2016-05-25T22:45:28.000Z,369,43f016052602ff0000030101010100;43f016052603ff0101010101010100;43f016052604ff0101010101015900;43f016052605ff061b413d01010100;43f016052606ff0101010101010100;43f016052607ff0101010101010100;43f016052608ff0101160109010200;43f016052609ff0101010101010a01;43f01605260aff1d13010101010100;43f01605260bff01011a1d2d010700;43f01605260cff0101010101070100;43f01605260dff0e2b010101010109;43f01605260eff0101010101010100;43f01605260fff0101010101010100;43f016052610ff0901010101010100;43f016052611ff0101010101010101;43f016052612ff01010101011d0400;43f016052613ff0101015501011000;43f016052614ff0101530101010100;43f016052615ff0105210201010101;43f016052616ff1f11010101010100;43f016052617ff0101010101010100;43f016052618ff0101010101010100;43f016052619ff230103011a010101;43f01605261aff0403010106010400;
248,12,2016-05-27T20:25:32.000Z,2016-05-28T04:06:07.000Z,460,43f016052811ff0000000000010600;43f016052812ff0c3b010101014200;43f016052813ff02010103050f0b00;43f016052814ff0101130601050300;43f016052815ff0306050d01010d14;43f016052816ff1404010101010100;43f016052817ff0101052b32aab300;43f016052818ff5f01010101011400;43f016052819ff2101012d01010101;43f01605281aff0f32010101043600;43f01605281bff0101010101010100;43f01605281cff0101010c01010100;43f01605281dff011f10010d011301;43f01605281eff0101010101052800;43f01605281fff0101080101010100;43f016052820ff0101010101010600;43f016052821ff0101010101010101;43f016052822ff01011c1801010100;43f016052823ff01011301010a0100;43f016052824ff01010101010e0100;43f016052825ff0801010101010101;43f016052826ff0101010101010100;43f016052827ff0101010101080100;43f016052828ff0101010101010100;43f016052829ff0117010101010101;43f01605282aff0c07010101010100;43f01605282bff0101010101010100;43f01605282cff0e01010101010100;43f01605282dff0101010101010101;43f01605282eff0101010101170100;43f01605282fff2501010101011800;
248,13,2016-05-28T22:20:36.000Z,2016-05-29T01:45:50.000Z,205,43f016052919ff0000009381012500;43f01605291aff0101010101010200;43f01605291bff0101190601010100;43f01605291cff0101010101012c00;43f01605291dff130101014801010b;43f01605291eff0118090101010100;43f01605291fff012d2f1001013b00;43f016052920ff0e01010103010100;43f016052921ff0101010101010101;43f016052922ff010a010101010100;43f016052923ff02210101010f0100;43f016052924ff011c010101010600;43f016052925ff14011a1401010101;43f016052926ff0108010101010100;
248,14,2016-05-29T16:38:54.000Z,2016-05-29T22:11:42.000Z,332,43f016053002ff0000000001020100;43f016053003ff1c5e0101013f3300;43f016053004ff0101010105010100;43f016053005ff0101010101010100;43f016053006ff0101010101010100;43f016053007ff010f011507010100;43f016053008ff0101010f01010100;43f016053009ff12011c0101010101;43f01605300aff01017e1101153300;43f01605300bff0101010101010100;43f01605300cff0101010103080100;43f01605300dff0101010101010101;43f01605300eff0101010101010100;43f01605300fff0101010121010100;43f016053010ff0106010115010100;43f016053011ff0112010125011601;43f016053012ff0101010101010100;43f016053013ff0101010101010100;43f016053014ff0101340106010100;43f016053015ff1001103901011528;43f016053016ff49070e192e030200;43f016053017ff05010a0101040900;
248,15,2016-05-30T16:08:03.000Z,2016-05-30T22:16:01.000Z,367,43f016053100ff0000000308040100;43f016053101ff0107010101010100;43f016053102ff0101012604012a00;43f016053103ff070205250b0a1a00;43f016053104ff0101010101010100;43f016053105ff0101010101010101;43f016053106ff0101010101010100;43f016053107ff0101010101010100;43f016053108ff0110171001141100;43f016053109ff0e01010101010101;43f01605310aff0101010121380100;43f01605310bff0101010101010100;43f01605310cff0101010101010100;43f01605310dff0101011f011c0101;43f01605310eff011b010505010100;43f01605310fff01010101011b0100;43f016053110ff0101010101010100;43f016053111ff0101010101010101;43f016053112ff01010101011d2600;43f016053113ff0116013a09010100;43f016053114ff01032f0101010100;43f016053115ff0101301201010101;43f016053116ff4c0101040c011400;43f016053117ff0101010101010c00;43f016053118ff2201010101010100;
264,1,2016-05-17T15:14:11.000Z,2016-05-17T21:10:15.000Z,356,43f01605175cff0000000000000100;43f01605175dff3701010101010100;43f01605175eff0101010101010100;43f01605175fff0101010101010100;43f016051800ff0101010101010100;43f016051801ff0101010101010100;43f016051802ff01010b0401012800;43f016051803ff180a010101010100;43f016051804ff0101010101010100;43f016051805ff0101140101010101;43f016051806ff010101010f010100;43f016051807ff0101130101010100;43f016051808ff1d03010101010100;43f016051809ff0201010101010101;43f01605180aff0101070601010100;43f01605180bff0101100105210100;43f01605180cff0101010101010100;43f01605180dff012f0101012c0101;43f01605180eff1001010101010100;43f01605180fff0101010101010100;43f016051810ff0101010101010100;43f016051811ff0102010a0101010f;43f016051812ff0101010101010100;43f016051813ff0101010101010100;
264,2,2016-05-17T21:17:18.000Z,2016-05-17T22:00:54.000Z,43,43f016051815ff0005010113010101;43f016051816ff0101010101010100;43f016051817ff0101010101014100;
264,3,2016-05-18T14:42:54.000Z,2016-05-18T22:25:25.000Z,462,43f01605185aff0000000000004300;43f01605185bff0e01010101010100;43f01605185cff0101010101010100;43f01605185dff0101012350010101;43f01605185eff0101010101010100;43f01605185fff0101010101010100;43f016051900ff010101180a010800;43f016051901ff0101011301010200;43f016051902ff0101190101010100;43f016051903ff010c010101010100;43f016051904ff0101010101010100;43f016051905ff0101010101010101;43f016051906ff010101010d020100;43f016051907ff0101011101010100;43f016051908ff0101010101010100;43f016051909ff010101010d010101;43f01605190aff0101140701010100;43f01605190bff0101010101010100;43f01605190cff0a01010101060500;43f01605190dff200101011e010601;43f01605190eff0901010101010100;43f01605190fff0101010101010100;43f016051910ff1a010101011b0100;43f016051911ff0101011301010101;43f016051912ff0101010101010100;43f016051913ff0101010101010100;43f016051914ff0101360101010100;43f016051915ff01010101010f0101;43f016051916ff0101010101010100;43f016051917ff0113010201010100;43f016051918ff19195511210a0a00;
264,4,2016-05-19T15:43:54.000Z,2016-05-19T23:39:38.000Z,475,43f01605195eff0000000000001100;43f01605195fff0b01010801013400;43f016052000ffbc01060101010100;43f016052001ff0101010101010100;43f016052002ff0101010101010100;43f016052003ff0101010101010100;43f016052004ff0101010101020100;43f016052005ff1801010101040101;43f016052006ff0132150101010100;43f016052007ff0101010101010100;43f016052008ff0101010101010100;43f016052009ff1f01010101010101;43f01605200aff0101010101010100;43f01605200bff0110010101010900;43f01605200cff0101071b0b010100;43f01605200dff0101010116010101;43f01605200eff012c060101030700;43f01605200fff010101011c010c00;43f016052010ff0101010120010100;43f016052011ff0101010101010101;43f016052012ff0101102901010100;43f016052013ff0101010101010100;43f016052014ff012324683e21e500;43f016052015ff0102031853010707;43f016052016ff0106010101010100;43f016052017ff0101010101010100;43f016052018ff0e01010101010100;43f016052019ff0101010101010103;43f01605201aff0137010101060100;43f01605201bff010101010e010100;43f01605201cff0101010101010100;43f01605201dff0101010101010101;
264,5,2016-05-20T16:15:16.000Z,2016-05-20T21:29:32.000Z,314,
264,6,2016-05-21T18:37:49.000Z,2016-05-21T23:22:42.000Z,284,43f01605220aff000000331b68da00;43f01605220bff0d01010101010100;43f01605220cff0101010101010100;43f01605220dff0101010101010100;43f01605220eff0101010101010100;43f01605220fff0101010126010100;43f016052210ff01010b0101010200;43f016052211ff01010e0101010101;43f016052212ff01011c0101110100;43f016052213ff0101130101010100;43f016052214ff0101010112010100;43f016052215ff0a036d0101010101;43f016052216ff0101010101010100;43f016052217ff0101010101010100;43f016052218ff4825200101010100;43f016052219ff0101010101010101;43f01605221aff0101010101010100;43f01605221bff0101010101010100;43f01605221cff01011b0101010100;
264,7,2016-05-22T15:49:05.000Z,2016-05-22T22:01:43.000Z,372,43f01605225fff000064010a043f00;43f016052300ff0102010101010100;43f016052301ff1412270e04030500;43f016052302ff020c3b0205010700;43f016052303ff0101010205010100;43f016052304ff0101010101010100;43f016052305ff0101010101010103;43f016052306ff0101010101010100;43f016052307ff131c010403010100;43f016052308ff1501085901010100;43f016052309ff0101010101010101;43f01605230aff0101010101011800;43f01605230bff292f010101010100;43f01605230cff0101010101010100;43f01605230dff0101010101010101;43f01605230eff010101011a010100;43f01605230fff0101010101010100;43f016052310ff010c01080f010100;43f016052311ff0101010101200101;43f016052312ff0101010101010100;43f016052313ff0101010101010100;43f016052314ff010f010801010100;43f016052315ff0123010411240127;43f016052316ff0101741ed70c0100;43f016052317ff0101010159010100;
264,8,2016-05-23T14:34:15.000Z,2016-05-23T22:01:19.000Z,447,43f01605235aff0022112332210900;43f01605235bff0101010101010100;43f01605235cff0101010101010100;43f01605235dff010f091822010104;43f01605235eff0101010101010100;43f01605235fff0101060101010100;43f016052400ff0101010101010100;43f016052401ff0101010101010100;43f016052402ff014d1e0101010100;43f016052403ff0101010101010100;43f016052404ff2e01011e48010100;43f016052405ff0101040101010101;43f016052406ff0101010101010100;43f016052407ff0101010101010100;43f016052408ff060101010d1d1100;43f016052409ff2204010101010101;43f01605240aff0110051d15010100;43f01605240bff0101010101180100;43f01605240cff0a01010101010100;43f01605240dff0101010101010101;43f01605240eff0101010101230100;43f01605240fff0101010101010100;43f016052410ff0101010501050100;43f016052411ff0101010101010101;43f016052412ff0701010101010100;43f016052413ff0101010101010100;43f016052414ff0101010101423f00;43f016052415ff0401012201010101;43f016052416ff010101dd2d1a1800;43f016052417ff47060d0101010100;
264,9,2016-05-24T15:12:10.000Z,2016-05-24T21:58:01.000Z,405,43f01605245cff0000000000050100;43f01605245dff7526ba0101010101;43f01605245eff0101050108060600;43f01605245fff0101010101010100;43f016052500ff0101010101010100;43f016052501ff0101010101010100;43f016052502ff0101010101010100;43f016052503ff0101010101079b00;43f016052504ff010245180d030100;43f016052505ff0101010101010101;43f016052506ff010101010d160100;43f016052507ff0101010101010100;43f016052508ff0101010101012b00;43f016052509ff010101010c010101;43f01605250aff0146100301010100;43f01605250bff0114011001090100;43f01605250cff0101010101010100;43f01605250dff0101010101010101;43f01605250eff0101010101010e00;43f01605250fff0101010101010100;43f016052510ff01010e010f010100;43f016052511ff01010a0101010101;43f016052512ff0101010102012300;43f016052513ff0101020101010100;43f016052514ff0101010132012000;43f016052515ff0601011601010101;43f016052516ff0101010101010100;
264,10,2016-05-25T16:48:34.000Z,2016-05-25T23:21:40.000Z,393,43f016052603ff00320b640f010100;43f016052604ff01010101010b0100;43f016052605ff0101010102090100;43f016052606ff4b10030101010100;43f016052607ff0101010101010100;43f016052608ff0101010101010100;43f016052609ff0101010101010106;43f01605260aff01010119060d1e00;43f01605260bff0101010112010100;43f01605260cff0101010101010100;43f01605260dff01010101013e0801;43f01605260eff0101010101010100;43f01605260fff0101010101010100;43f016052610ff1901010101013800;43f016052611ff0101010101010101;43f016052612ff0101010101010100;43f016052613ff0101010101010100;43f016052614ff151a01be7d762800;43f016052615ff0101370122010101;43f016052616ff0101010101010100;43f016052617ff01010a0131010100;43f016052618ff1901010101010100;43f016052619ff0101010901010101;43f01605261aff0109010101010100;43f01605261bff0101010101010100;43f01605261cff0101010101012200;
264,11,2016-05-26T17:08:29.000Z,2016-05-26T22:01:19.000Z,292,43f016052704ff00000026040d0100;43f016052705ff0101010101010100;43f016052706ff0101010101010100;43f016052707ff0101010101010100;43f016052708ff0101010301010100;43f016052709ff0101040101011d01;43f01605270aff0e17010a04011c00;43f01605270bff1601010101010100;43f01605270cff0101010101010100;43f01605270dff0101010101091b47;43f01605270eff170101012d010100;43f01605270fff0101180101010100;43f016052710ff0101010101010100;43f016052711ff0101010101010101;43f016052712ff0101010101010100;43f016052713ff0101130145010100;43f016052714ff0103ed2c01020e00;43f016052715ff0101010101010101;43f016052716ff01010101014a3100;43f016052717ff0301012a01015b00;
264,12,2016-05-27T14:47:24.000Z,2016-05-28T00:56:52.000Z,609,43f01605275bff0011370c05010200;43f01605275cff06151e33253b0100;43f01605275dff010817030a010101;43f01605275eff0101010101010100;43f01605275fff0101010101010100;43f016052800ff0101010101010100;43f016052801ff0101011301010100;43f016052802ff0101190701010100;43f016052803ff0101010101010100;43f016052804ff0101010101010100;43f016052805ff0101010101011b01;43f016052806ff0101010101010100;43f016052807ff0101010120010100;43f016052808ff0101010406010100;43f016052809ff0101010101051036;43f01605280aff0101010101010100;43f01605280bff0101010101010100;43f01605280cff0101010101010100;43f01605280dff0101010101010106;43f01605280eff0101080f01120100;43f01605280fff0101010101050100;43f016052810ff3c012e0109010100;43f016052811ff0101010101010101;43f016052812ff0c01010101010100;43f016052813ff0101010101010100;43f016052814ff01012c0101010100;43f016052815ff0101010101010108;43f016052816ff313c4d293f204e00;43f016052817ff020394033c016300;43f016052818ff3aa8010101010100;43f016052819ff0101010101941e46;43f01605281aff725b010101560100;43f01605281bff0301060606010100;43f01605281cff0301010101010100;43f01605281dff0101010101010150;43f01605281eff01121d1f01010100;43f01605281fff0101010101010100;43f016052820ff010a0c0101010100;43f016052821ff59130aaf7ca99501;43f016052822fff60a0e0101010100;
